filename,page_num,global_page,heading,heading_level,excerpt
"27学霸笔记—针灸与人文.pdf",116,741,"第三章执业规则","chapter","第三章执业规则\n第二十二条医师在执业活动中享有下列权利：（一)在注册的执业范围内，按照有关规范进行医学\n诊查、疾病调查、医学处置、出具相应的医学证明文件,选择合理的医疗、预防、保健方案；（二)获取劳动\n报酬，享受国家规定的福利待遇，按照规定参加社会保险并享受相应待遇；（三）获得符合国家规定标准\n的执业基本条件和职业防护装备；（四）从事医学教育、研究、学术交流；（五）参加专业培训，接受继续医\n学教育；（六)对所在医疗卫生机构和卫生健康主管部门的工作提出意见和建议，依法参与所在机构的民\n第\n主管理；(七)法律、法规规定的其他权利。"
"27学霸笔记—针灸与人文.pdf",117,742,"学霸","short","学霸\n中医考研\n笔记\n规定及时填写病历等医学文书,不得隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料。医师不\n得出具虚假医学证明文件以及与自己执业范围无关或者与执业类别不相符的医学证明文件。\n第二十五条医师在诊疗活动中应当向患者说明病情、医疗措施和其他需要告知的事项。需要实施\n手术、特殊检查、特殊治疗的，医师应当及时向患者具体说明医疗风险、替代医疗方案等情况，并取得其明\n确同意；不能或者不宜向患者说明的，应当向患者的近亲属说明，并取得其明确同意。"
"27学霸笔记—针灸与人文.pdf",117,742,"中医考研","short","中医考研\n笔记\n规定及时填写病历等医学文书,不得隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料。医师不\n得出具虚假医学证明文件以及与自己执业范围无关或者与执业类别不相符的医学证明文件。\n第二十五条医师在诊疗活动中应当向患者说明病情、医疗措施和其他需要告知的事项。需要实施\n手术、特殊检查、特殊治疗的，医师应当及时向患者具体说明医疗风险、替代医疗方案等情况，并取得其明\n确同意；不能或者不宜向患者说明的，应当向患者的近亲属说明，并取得其明确同意。\n第二十六条医师开展药物、医疗器械临床试验和其他医学临床研究应当符合国家有关规定,遵守"
"27学霸笔记—针灸与人文.pdf",117,742,"笔记","short","笔记\n规定及时填写病历等医学文书,不得隐匿、伪造、篡改或者擅自销毁病历等医学文书及有关资料。医师不\n得出具虚假医学证明文件以及与自己执业范围无关或者与执业类别不相符的医学证明文件。\n第二十五条医师在诊疗活动中应当向患者说明病情、医疗措施和其他需要告知的事项。需要实施\n手术、特殊检查、特殊治疗的，医师应当及时向患者具体说明医疗风险、替代医疗方案等情况，并取得其明\n确同意；不能或者不宜向患者说明的，应当向患者的近亲属说明，并取得其明确同意。\n第二十六条医师开展药物、医疗器械临床试验和其他医学临床研究应当符合国家有关规定,遵守\n医学伦理规范，依法通过伦理审查，取得书面知情同意。"
"27学霸笔记—针灸与人文.pdf",117,742,"第四章培训和考核","chapter","第四章培训和考核\n第三十七条国家制定医师培养规划，建立适应行业特点和社会需求的医师培养和供需平衡机制，\n统筹各类医学人才需求，加强全科、儿科、精神科、老年医学等紧缺专业人才培养。国家采取措施，加强医\n教协同，完善医学院校教育、毕业后教育和继续教育体系。国家通过多种途径，加强以全科医生为重点的\n基层医疗卫生人才培养和配备。国家采取措施，完善中医西医相互学习的教育制度，培养高层次中西医\n/742"
"27学霸笔记—针灸与人文.pdf",118,743,"第五章保障措施","chapter","第五章保障措施\n第四十四条国家建立健全体现医师职业特点和技术劳动价值的人事、薪酬、职称、奖励制度。对从\n当的津贴。津贴标准应当定期调整。在基层和艰苦边远地区工作的医师，按照国家有关规定享受津贴、\n补贴政策，并在职称评定、职业发展、教育培训和表彰奖励等方面享受优惠待遇。\n第四十五条国家加强疾病预防控制人才队伍建设，建立适应现代化疾病预防控制体系的医师培养\n和使用机制。疾病预防控制机构、二级以上医疗机构以及乡镇卫生院、社区卫生服务中心等基层医疗卫\n生机构应当配备一定数量的公共卫生医师，从事人群疾病及危害因素监测、风险评估研判、监测预警、流\n行病学调查、免疫规划管理、职业健康管理等公共卫生工作。医疗机构应当建立健全管理制度，严格执行"
"27学霸笔记—针灸与人文.pdf",119,744,"学霸","short","学霸\n中医考研\n笔记\n取措施，通过信息化、智能化手段帮助乡村医生提高医学技术能力和水平，进一步完善对乡村医生的服务\n收人多渠道补助机制和养老等政策。乡村医生的具体管理办法，由国务院制定。\n第四十八条医师有下列情形之一的，按照国家有关规定给予表彰、奖励：（一）在执业活动中，医德\n高尚，事迹突出；（二)在医学研究、教育中开拓创新，对医学专业技术有重大突破，做出显著贡献；（三）遇\n有突发事件时，在预防预警、救死扶伤等工作中表现突出；（四）长期在艰苦边远地区的县级以下医疗卫"
"27学霸笔记—针灸与人文.pdf",119,744,"中医考研","short","中医考研\n笔记\n取措施，通过信息化、智能化手段帮助乡村医生提高医学技术能力和水平，进一步完善对乡村医生的服务\n收人多渠道补助机制和养老等政策。乡村医生的具体管理办法，由国务院制定。\n第四十八条医师有下列情形之一的，按照国家有关规定给予表彰、奖励：（一）在执业活动中，医德\n高尚，事迹突出；（二)在医学研究、教育中开拓创新，对医学专业技术有重大突破，做出显著贡献；（三）遇\n有突发事件时，在预防预警、救死扶伤等工作中表现突出；（四）长期在艰苦边远地区的县级以下医疗卫\n生机构努力工作；（五）在疾病预防控制、健康促进工作中做出突出贡献；（六)法律、法规规定的其他"
"27学霸笔记—针灸与人文.pdf",119,744,"笔记","short","笔记\n取措施，通过信息化、智能化手段帮助乡村医生提高医学技术能力和水平，进一步完善对乡村医生的服务\n收人多渠道补助机制和养老等政策。乡村医生的具体管理办法，由国务院制定。\n第四十八条医师有下列情形之一的，按照国家有关规定给予表彰、奖励：（一）在执业活动中，医德\n高尚，事迹突出；（二)在医学研究、教育中开拓创新，对医学专业技术有重大突破，做出显著贡献；（三）遇\n有突发事件时，在预防预警、救死扶伤等工作中表现突出；（四）长期在艰苦边远地区的县级以下医疗卫\n生机构努力工作；（五）在疾病预防控制、健康促进工作中做出突出贡献；（六)法律、法规规定的其他\n情形。"
"27学霸笔记—针灸与人文.pdf",119,744,"第六章法律责任","chapter","第六章法律责任\n第五十四条在医师资格考试中有违反考试纪律等行为，情节严重的，一年至三年内禁止参加医师\n资格考试。以不正当手段取得医师资格证书或者医师执业证书的，由发给证书的卫生健康主管部门予以\n撤销，三年内不受理其相应申请。伪造、变造、买卖、出租、出借医师执业证书的，由县级以上人民政府卫\n生健康主管部门责令改正，没收违法所得，并处违法所得二倍以上五倍以下的罚款，违法所得不足一万元\n的，按一万元计算；情节严重的，吊销医师执业证书。\n第五十五条违反本法规定，医师在执业活动中有下列行为之一的，由县级以上人民政府卫生健康\n主管部门责令改正，给予警告；情节严重的，责令暂停六个月以上一年以下执业活动直至吊销医师执业证"
"27学霸笔记—针灸与人文.pdf",120,745,"第七章附则","chapter","第七章附则\n第六十四条国家采取措施，鼓励具有中等专业学校医学专业学历的人员通过参加更高层次学历教\n育等方式，提高医学技术能力和水平。在本法施行前以及在本法施行后一定期限内取得中等专业学校相\n关医学专业学历的人员，可以参加医师资格考试。具体办法由国务院卫生健康主管部门会同国务院教\n育、中医药等有关部门制定。\n第六十五条中国人民解放军和中国人民武装警察部队执行本法的具体办法，由国务院、中央军事\n委员会依据本法制定。\n第六十六条境外人员参加医师资格考试、申请注册、执业或者从事临床示教、临床研究、临床学术"
"27学霸笔记—针灸与人文.pdf",120,745,"第四节《中华人民共和国药品管理法》中关于药品研制和注册的规定","chapter","第四节《中华人民共和国药品管理法》中关于药品研制和注册的规定\n第十六条国家支持以临床价值为导向、对人的疾病具有明确或者特殊疗效的药物创新，鼓励具有\n新的治疗机理、治疗严重危及生命的疾病或者罕见病、对人体具有多靶向系统性调节干预功能等的新药\n研制，推动药品技术进步。国家鼓励运用现代科学技术和传统中药研究方法开展中药科学技术研究和药\n物开发，建立和完善符合中药特点的技术评价体系，促进中药传承创新。国家采取有效措施，鼓励儿童用\n药品的研制和创新，支持开发符合儿童生理特征的儿童用药品新品种、剂型和规格，对儿童用药品予以优\n先审评审批。\n第十七条从事药品研制活动，应当遵守药物非临床研究质量管理规范、药物临床试验质量管理规"
"27学霸笔记—针灸与人文.pdf",121,746,"学霸","short","学霸\n中医考研\n笔记\n通知的，视为同意。其中，开展生物等效性试验的，报国务院药品监督管理部门备案。开展药物临床试\n验，应当在具备相应条件的临床试验机构进行。药物临床试验机构实行备案管理，具体办法由国务院药\n品监督管理部门、国务院卫生健康主管部门共同制定。\n第二十条开展药物临床试验，应当符合伦理原则，制定临床试验方案，经伦理委员会审查同意。伦\n理委员会应当建立伦理审查工作制度，保证伦理审查过程独立、客观、公正，监督规范开展药物临床试验，"
"27学霸笔记—针灸与人文.pdf",121,746,"中医考研","short","中医考研\n笔记\n通知的，视为同意。其中，开展生物等效性试验的，报国务院药品监督管理部门备案。开展药物临床试\n验，应当在具备相应条件的临床试验机构进行。药物临床试验机构实行备案管理，具体办法由国务院药\n品监督管理部门、国务院卫生健康主管部门共同制定。\n第二十条开展药物临床试验，应当符合伦理原则，制定临床试验方案，经伦理委员会审查同意。伦\n理委员会应当建立伦理审查工作制度，保证伦理审查过程独立、客观、公正，监督规范开展药物临床试验，\n保障受试者合法权益，维护社会公共利益。"
"27学霸笔记—针灸与人文.pdf",121,746,"笔记","short","笔记\n通知的，视为同意。其中，开展生物等效性试验的，报国务院药品监督管理部门备案。开展药物临床试\n验，应当在具备相应条件的临床试验机构进行。药物临床试验机构实行备案管理，具体办法由国务院药\n品监督管理部门、国务院卫生健康主管部门共同制定。\n第二十条开展药物临床试验，应当符合伦理原则，制定临床试验方案，经伦理委员会审查同意。伦\n理委员会应当建立伦理审查工作制度，保证伦理审查过程独立、客观、公正，监督规范开展药物临床试验，\n保障受试者合法权益，维护社会公共利益。\n第二十一条实施药物临床试验，应当向受试者或者其监护人如实说明和解释临床试验的目的和风"
"27学霸笔记—针灸与人文.pdf",121,746,"第五节《医疗纠纷预防和处理条例》","chapter","第五节《医疗纠纷预防和处理条例》\n第一章总则\n制定本条例。\n第二条本条例所称医疗纠纷，是指医患双方因诊疗活动引发的争议。\n/746"
"27学霸笔记—针灸与人文.pdf",121,746,"第一章总则","chapter","第一章总则\n制定本条例。\n第二条本条例所称医疗纠纷，是指医患双方因诊疗活动引发的争议。\n/746"
"27学霸笔记—针灸与人文.pdf",122,747,"第二章医疗纠纷预防","chapter","第二章医疗纠纷预防\n第九条医疗机构及其医务人员在诊疗活动中应当以患者为中心，加强人文关怀，严格遵守医疗卫\n生法律、法规、规章和诊疗相关规范、常规，恪守职业道德。医疗机构应当对其医务人员进行医疗卫生法\n律、法规、规章和诊疗相关规范、常规的培训，并加强职业道德教育。\n第十条医疗机构应当制定并实施医疗质量安全管理制度，设置医疗服务质量监控部门或者配备专\n(兼)职人员，加强对诊断、治疗、护理、药事、检查等工作的规范化管理,优化服务流程，提高服务水平。\n医疗机构应当加强医疗风险管理，完善医疗风险的识别、评估和防控措施，定期检查措施落实情况，及时\n消除隐患。"
"27学霸笔记—针灸与人文.pdf",123,748,"学霸","short","学霸\n中医考研\n笔记\n第十七条医疗机构应当建立健全医患沟通机制，对患者在诊疗过程中提出的咨询、意见和建议，应\n当耐心解释、说明，并按照规定进行处理；对患者就诊疗行为提出的疑问，应当及时予以核实、自查，并指\n定有关人员与患者或者其近亲属沟通，如实说明情况。\n第十八条医疗机构应当建立健全投诉接待制度，设置统一的投诉管理部门或者配备专（兼）职人\n员，在医疗机构显著位置公布医疗纠纷解决途径、程序和联系方式等，方便患者投诉或者咨询。"
"27学霸笔记—针灸与人文.pdf",123,748,"中医考研","short","中医考研\n笔记\n第十七条医疗机构应当建立健全医患沟通机制，对患者在诊疗过程中提出的咨询、意见和建议，应\n当耐心解释、说明，并按照规定进行处理；对患者就诊疗行为提出的疑问，应当及时予以核实、自查，并指\n定有关人员与患者或者其近亲属沟通，如实说明情况。\n第十八条医疗机构应当建立健全投诉接待制度，设置统一的投诉管理部门或者配备专（兼）职人\n员，在医疗机构显著位置公布医疗纠纷解决途径、程序和联系方式等，方便患者投诉或者咨询。\n第十九条卫生主管部门应当督促医疗机构落实医疗质量安全管理制度，组织开展医疗质量安全评"
"27学霸笔记—针灸与人文.pdf",123,748,"笔记","short","笔记\n第十七条医疗机构应当建立健全医患沟通机制，对患者在诊疗过程中提出的咨询、意见和建议，应\n当耐心解释、说明，并按照规定进行处理；对患者就诊疗行为提出的疑问，应当及时予以核实、自查，并指\n定有关人员与患者或者其近亲属沟通，如实说明情况。\n第十八条医疗机构应当建立健全投诉接待制度，设置统一的投诉管理部门或者配备专（兼）职人\n员，在医疗机构显著位置公布医疗纠纷解决途径、程序和联系方式等，方便患者投诉或者咨询。\n第十九条卫生主管部门应当督促医疗机构落实医疗质量安全管理制度，组织开展医疗质量安全评\n估，分析医疗质量安全信息，针对发现的风险制定防范措施。"
"27学霸笔记—针灸与人文.pdf",123,748,"第三章医疗纠纷处理","chapter","第三章医疗纠纷处理\n第二十二条发生医疗纠纷，医患双方可以通过下列途径解决：（一）双方自愿协商；（二）申请人民\n调解；（三)申请行政调解；（四)向人民法院提起诉讼；(五)法律、法规规定的其他途径。\n第二十三条发生医疗纠纷，医疗机构应当告知患者或者其近亲属下列事项：（一）解决医疗纠纷的\n合法途径；(二)有关病历资料、现场实物封存和启封的规定；(三)有关病历资料查阅、复制的规定。患者\n死亡的，还应当告知其近亲属有关户检的规定。\n第二十四条发生医疗纠纷需要封存、启封病历资料的，应当在医患双方在场的情况下进行。封存\n的病历资料可以是原件，也可以是复制件，由医疗机构保管。病历尚未完成需要封存的，对已完成病历先"
"27学霸笔记—针灸与人文.pdf",125,750,"学霸","short","学霸\n中医考研\n笔记\n作日内作出是否受理的决定。当事人已经向人民法院提起诉讼并且已被受理，或者已经申请医疗纠纷人\n民调解委员会调解并且已被受理的，卫生主管部门不予受理；已经受理的，终止调解。卫生主管部门应当\n自受理之日起30个工作日内完成调解。需要鉴定的，鉴定时间不计入调解期限。超过调解期限未达成\n调解协议的，视为调解不成。\n家库中抽取专家；医患双方认为需要进行医疗损害鉴定以明确责任的，参照本条例第三十四条的规定进"
"27学霸笔记—针灸与人文.pdf",125,750,"中医考研","short","中医考研\n笔记\n作日内作出是否受理的决定。当事人已经向人民法院提起诉讼并且已被受理，或者已经申请医疗纠纷人\n民调解委员会调解并且已被受理的，卫生主管部门不予受理；已经受理的，终止调解。卫生主管部门应当\n自受理之日起30个工作日内完成调解。需要鉴定的，鉴定时间不计入调解期限。超过调解期限未达成\n调解协议的，视为调解不成。\n家库中抽取专家；医患双方认为需要进行医疗损害鉴定以明确责任的，参照本条例第三十四条的规定进\n行鉴定。医患双方经卫生主管部门调解达成一致的，应当签署调解协议书。"
"27学霸笔记—针灸与人文.pdf",125,750,"笔记","short","笔记\n作日内作出是否受理的决定。当事人已经向人民法院提起诉讼并且已被受理，或者已经申请医疗纠纷人\n民调解委员会调解并且已被受理的，卫生主管部门不予受理；已经受理的，终止调解。卫生主管部门应当\n自受理之日起30个工作日内完成调解。需要鉴定的，鉴定时间不计入调解期限。超过调解期限未达成\n调解协议的，视为调解不成。\n家库中抽取专家；医患双方认为需要进行医疗损害鉴定以明确责任的，参照本条例第三十四条的规定进\n行鉴定。医患双方经卫生主管部门调解达成一致的，应当签署调解协议书。\n第四十二条医疗纠纷人民调解委员会及其人民调解员、卫生主管部门及其工作人员应当对医患双"
"27学霸笔记—针灸与人文.pdf",125,750,"第四章法律责任","chapter","第四章法律责任\n第四十五条医疗机构篡改、伪造、隐匿、毁灭病历资料的，对直接负责的主管人员和其他直接责任\n人员，由县级以上人民政府卫生主管部门给予或者责令给予降低岗位等级或者撤职的处分，对有关医务\n人员责令暂停6个月以上1年以下执业活动；造成严重后果的，对直接负责的主管人员和其他直接责任\n人员给予或者责令给予开除的处分，对有关医务人员由原发证部门吊销执业证书；构成犯罪的，依法追究\n刑事责任。\n第四十六条医疗机构将未通过技术评估和伦理审查的医疗新技术应用于临床的，由县级以上人民\n政府卫生主管部门没收违法所得，并处5万元以上10万元以下罚款，对直接负责的主管人员和其他直接"
"27学霸笔记—针灸与人文.pdf",126,751,"第五章附则","chapter","第五章附则\n主管部门依据本条例制定。\n第五十五条对诊疗活动中医疗事故的行政调查处理，依照《医疗事故处理条例》的相关规定执行。\n第五十六条本条例自2018年10月1日起施行。\n第六节《医疗事故处理条例》\n第一章总则\n第一条为了正确处理医疗事故，保护患者和医疗机构及其医务人员的合法权益，维护医疗秩序，保\n障医疗安全，促进医学科学的发展，制定本条例。"
"27学霸笔记—针灸与人文.pdf",126,751,"第六节《医疗事故处理条例》","chapter","第六节《医疗事故处理条例》\n第一章总则\n第一条为了正确处理医疗事故，保护患者和医疗机构及其医务人员的合法权益，维护医疗秩序，保\n障医疗安全，促进医学科学的发展，制定本条例。\n第二条本条例所称医疗事故，是指医疗机构及其医务人员在医疗活动中，违反医疗卫生管理法律、\n行政法规、部门规章和诊疗护理规范、常规，过失造成患者人身损害的事故。\n第三条处理医疗事故，应当遵循公开、公平、公正、及时、便民的原则，坚持实事求是的科学态度，做\n到事实清楚、定性准确、责任明确、处理恰当。"
"27学霸笔记—针灸与人文.pdf",126,751,"第一章总则","chapter","第一章总则\n第一条为了正确处理医疗事故，保护患者和医疗机构及其医务人员的合法权益，维护医疗秩序，保\n障医疗安全，促进医学科学的发展，制定本条例。\n第二条本条例所称医疗事故，是指医疗机构及其医务人员在医疗活动中，违反医疗卫生管理法律、\n行政法规、部门规章和诊疗护理规范、常规，过失造成患者人身损害的事故。\n第三条处理医疗事故，应当遵循公开、公平、公正、及时、便民的原则，坚持实事求是的科学态度，做\n到事实清楚、定性准确、责任明确、处理恰当。\n第四条根据对患者人身造成的损害程度，医疗事故分为四级：一级医疗事故：造成患者死亡、重度"
"27学霸笔记—针灸与人文.pdf",126,751,"第二章医疗事故的预防与处置","chapter","第二章医疗事故的预防与处置\n第五条医疗机构及其医务人员在医疗活动中，必须严格遵守医疗卫生管理法律、行政法规、部门规\n章和诊疗护理规范、常规，恪守医疗服务职业道德。\n第六条医疗机构应当对其医务人员进行医疗卫生管理法律、行政法规、部门规章和诊疗护理规范、\n常规的培训和医疗服务职业道德教育。\n第\n第七条医疗机构应当设置医疗服务质量监控部门或者配备专（兼）职人员，具体负责监督本医疗机构\n七"
"27学霸笔记—针灸与人文.pdf",127,752,"学霸","short","学霸\n中医考研\n笔记\n部门规定的其他病历资料。患者依照前款规定要求复印或者复制病历资料的，医疗机构应当提供复印或\n者复制服务并在复印或者复制的病历资料上加盖证明印记。复印或者复制病历资料时，应当有患者在\n场。医疗机构应患者的要求,为其复印或者复制病历资料，可以按照规定收取工本费。具体收费标准由\n省、自治区、直辖市人民政府价格主管部门会同同级卫生行政部门规定。\n第十一条在医疗活动中，医疗机构及其医务人员应当将患者的病情、医疗措施、医疗风险等如实告"
"27学霸笔记—针灸与人文.pdf",127,752,"中医考研","short","中医考研\n笔记\n部门规定的其他病历资料。患者依照前款规定要求复印或者复制病历资料的，医疗机构应当提供复印或\n者复制服务并在复印或者复制的病历资料上加盖证明印记。复印或者复制病历资料时，应当有患者在\n场。医疗机构应患者的要求,为其复印或者复制病历资料，可以按照规定收取工本费。具体收费标准由\n省、自治区、直辖市人民政府价格主管部门会同同级卫生行政部门规定。\n第十一条在医疗活动中，医疗机构及其医务人员应当将患者的病情、医疗措施、医疗风险等如实告\n知患者，及时解答其咨询；但是，应当避免对患者产生不利后果。"
"27学霸笔记—针灸与人文.pdf",127,752,"笔记","short","笔记\n部门规定的其他病历资料。患者依照前款规定要求复印或者复制病历资料的，医疗机构应当提供复印或\n者复制服务并在复印或者复制的病历资料上加盖证明印记。复印或者复制病历资料时，应当有患者在\n场。医疗机构应患者的要求,为其复印或者复制病历资料，可以按照规定收取工本费。具体收费标准由\n省、自治区、直辖市人民政府价格主管部门会同同级卫生行政部门规定。\n第十一条在医疗活动中，医疗机构及其医务人员应当将患者的病情、医疗措施、医疗风险等如实告\n知患者，及时解答其咨询；但是，应当避免对患者产生不利后果。\n第十二条医疗机构应当制定防范、处理医疗事故的预案，预防医疗事故的发生，减轻医疗事故的"
"27学霸笔记—针灸与人文.pdf",127,752,"第三章医疗事故的技术鉴定","chapter","第三章医疗事故的技术鉴定\n第二十条卫生行政部门接到医疗机构关于重大医疗过失行为的报告或者医疗事故争议当事人要\n求处理医疗事故争议的申请后，对需要进行医疗事故技术鉴定的，应当交由负责医疗事故技术鉴定工作\n的医学会组织鉴定；医患双方协商解决医疗事故争议，需要进行医疗事故技术鉴定的，由双方当事人共同\n委托负责医疗事故技术鉴定工作的医学会组织鉴定。\n第二十一条设区的市级地方医学会和省、自治区、直辖市直接管辖的县（市)地方医学会负责组织\n首次医疗事故技术鉴定工作。省、自治区、直辖市地方医学会负责组织再次鉴定工作。必要时，中华医学\n会可以组织疑难、复杂并在全国有重大影响的医疗事故争议的技术鉴定工作。"
"27学霸笔记—针灸与人文.pdf",128,753,"（三）与医疗事故争议当事人有其他关系，可能影响公正鉴定的。","paren","（三）与医疗事故争议当事人有其他关系，可能影响公正鉴定的。\n第二十七条专家鉴定组依照医疗卫生管理法律、行政法规、部门规章和诊疗护理规范、常规，运用\n医学科学原理和专业知识，独立进行医疗事故技术鉴定，对医疗事故进行鉴别和判定，为处理医疗事故争\n议提供医学依据。任何单位或者个人不得干扰医疗事故技术鉴定工作，不得威胁、利诱、辱骂、殴打专家\n鉴定组成员。专家鉴定组成员不得接受双方当事人的财物或者其他利益。\n第二十八条负责组织医疗事故技术鉴定工作的医学会应当自受理医疗事故技术鉴定之日起5日\n内通知医疗事故争议双方当事人提交进行医疗事故技术鉴定所需的材料。\n当事人应当自收到医学会的通知之日起10日内提交有关医疗事故技术鉴定的材料、书面陈述及答"
"27学霸笔记—针灸与人文.pdf",129,754,"学霸","short","学霸\n中医考研\n笔记\n行为是否违反医疗卫生管理法律、行政法规、部门规章和诊疗护理规范、常规；（五)医疗过失行为与人身\n损害后果之间是否存在因果关系；(六)医疗过失行为在医疗事故损害后果中的责任程度；（七)医疗事故\n等级；（八)对医疗事故患者的医疗护理医学建议。\n第三十二条医疗事故技术鉴定办法由国务院卫生行政部门制定。\n第三十三条有下列情形之一的，不属于医疗事故：（一)在紧急情况下为抢救垂危患者生命而采取"
"27学霸笔记—针灸与人文.pdf",129,754,"中医考研","short","中医考研\n笔记\n行为是否违反医疗卫生管理法律、行政法规、部门规章和诊疗护理规范、常规；（五)医疗过失行为与人身\n损害后果之间是否存在因果关系；(六)医疗过失行为在医疗事故损害后果中的责任程度；（七)医疗事故\n等级；（八)对医疗事故患者的医疗护理医学建议。\n第三十二条医疗事故技术鉴定办法由国务院卫生行政部门制定。\n第三十三条有下列情形之一的，不属于医疗事故：（一)在紧急情况下为抢救垂危患者生命而采取\n紧急医学措施造成不良后果的；（二)在医疗活动中由于患者病情异常或者患者体质特殊而发生医疗意"
"27学霸笔记—针灸与人文.pdf",129,754,"笔记","short","笔记\n行为是否违反医疗卫生管理法律、行政法规、部门规章和诊疗护理规范、常规；（五)医疗过失行为与人身\n损害后果之间是否存在因果关系；(六)医疗过失行为在医疗事故损害后果中的责任程度；（七)医疗事故\n等级；（八)对医疗事故患者的医疗护理医学建议。\n第三十二条医疗事故技术鉴定办法由国务院卫生行政部门制定。\n第三十三条有下列情形之一的，不属于医疗事故：（一)在紧急情况下为抢救垂危患者生命而采取\n紧急医学措施造成不良后果的；（二)在医疗活动中由于患者病情异常或者患者体质特殊而发生医疗意\n外的；（三)在现有医学科学技术条件下，发生无法预料或者不能防范的不良后果的；（四)无过错输血感"
"27学霸笔记—针灸与人文.pdf",129,754,"第四章医疗事故的行政处理与监督","chapter","第四章医疗事故的行政处理与监督\n第三十五条卫生行政部门应当依照本条例和有关法律、行政法规、部门规章的规定，对发生医疗事\n故的医疗机构和医务人员作出行政处理。\n第三十六条卫生行政部门接到医疗机构关于重大医疗过失行为的报告后，除责令医疗机构及时采\n取必要的医疗救治措施，防止损害后果扩大外，应当组织调查，判定是否属于医疗事故；对不能判定是否\n属于医疗事故的，应当依照本条例的有关规定交由负责医疗事故技术鉴定工作的医学会组织鉴定。\n第三十七条发生医疗事故争议，当事人申请卫生行政部门处理的，应当提出书面申请。申请书应\n当载明申请人的基本情况、有关事实、具体请求及理由等。当事人自知道或者应当知道其身体健康受到"
"27学霸笔记—针灸与人文.pdf",130,755,"第五章医疗事故的赔偿","chapter","第五章医疗事故的赔偿\n第四十六条发生医疗事故的赔偿等民事责任争议，医患双方可以协商解决；不愿意协商或者协商\n不成的，当事人可以向卫生行政部门提出调解申请，也可以直接向人民法院提起民事诉讼。\n第四十七条双方当事人协商解决医疗事故的赔偿等民事责任争议的，应当制作协议书。协议书应\n当载明双方当事人的基本情况和医疗事故的原因、双方当事人共同认定的医疗事故等级以及协商确定的\n赔偿数额等，并由双方当事人在协议书上签名。\n事故赔偿调解。调解时，应当遵循当事人双方自愿原则，并应当依据本条例的规定计算赔偿数额。经调\n解，双方当事人就赔偿数额达成协议的，制作调解书，双方当事人应当履行；调解不成或者经调解达成协"
"27学霸笔记—针灸与人文.pdf",130,755,"第六章罚则","chapter","第六章罚则\n部\n第五十三条卫生行政部门的工作人员在处理医疗事故过程中违反本条例的规定，利用职务上的便\n分\n利收受他人财物或者其他利益，滥用职权，玩忽职守，或者发现违法行为不予查处，造成严重后果的，依照\n刑法关于受贿罪、滥用职权罪、玩忽职守罪或者其他有关罪的规定，依法追究刑事责任；尚不够刑事处罚\n的，依法给予降级或者撤职的行政处分。\n第五十四条卫生行政部门违反本条例的规定，有下列情形之一的，由上级卫生行政部门给予警告"
"27学霸笔记—针灸与人文.pdf",131,756,"学霸","short","学霸\n中医考研\n笔记\n并责令限期改正；情节严重的，对负有责任的主管人员和其他直接责任人员依法给予行政处分：（一）接\n到医疗机构关于重大医疗过失行为的报告后，未及时组织调查的；（二)接到医疗事故争议处理申请后，\n未在规定时间内审查或者移送上一级人民政府卫生行政部门处理的；（三)未将应当进行医疗事故技术\n鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的；（四）未按照规定逐级将当地发生\n的医疗事故以及依法对发生医疗事故的医疗机构和医务人员的行政处理情况上报的；（五）未依照本条"
"27学霸笔记—针灸与人文.pdf",131,756,"中医考研","short","中医考研\n笔记\n并责令限期改正；情节严重的，对负有责任的主管人员和其他直接责任人员依法给予行政处分：（一）接\n到医疗机构关于重大医疗过失行为的报告后，未及时组织调查的；（二)接到医疗事故争议处理申请后，\n未在规定时间内审查或者移送上一级人民政府卫生行政部门处理的；（三)未将应当进行医疗事故技术\n鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的；（四）未按照规定逐级将当地发生\n的医疗事故以及依法对发生医疗事故的医疗机构和医务人员的行政处理情况上报的；（五）未依照本条\n例规定审核医疗事故技术鉴定书的。"
"27学霸笔记—针灸与人文.pdf",131,756,"笔记","short","笔记\n并责令限期改正；情节严重的，对负有责任的主管人员和其他直接责任人员依法给予行政处分：（一）接\n到医疗机构关于重大医疗过失行为的报告后，未及时组织调查的；（二)接到医疗事故争议处理申请后，\n未在规定时间内审查或者移送上一级人民政府卫生行政部门处理的；（三)未将应当进行医疗事故技术\n鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的；（四）未按照规定逐级将当地发生\n的医疗事故以及依法对发生医疗事故的医疗机构和医务人员的行政处理情况上报的；（五）未依照本条\n例规定审核医疗事故技术鉴定书的。\n第五十五条医疗机构发生医疗事故的，由卫生行政部门根据医疗事故等级和情节，给予警告；情节"
